name,age,city,salary,age_category
Michael,15,Paris,75000,young
Barbara,57,Rio de Janeiro,165000,adult
Karen,16,Paris,140000,young
Susan,6,Rio de Janeiro,180000,young
Patricia,35,Paris,200000,adult
Karen,23,Tokyo,115000,adult
John,20,Rio de Janeiro,125000,adult
Jessica,79,Mumbai,40000,senior
Sarah,45,Cape Town,165000,adult
Jessica,68,New York,30000,senior
Jessica,81,New York,50000,senior
Susan,4,Rio de Janeiro,150000,young
Richard,29,Sydney,20000,adult
Barbara,92,Cairo,90000,senior
William,96,Rio de Janeiro,165000,senior
Patricia,50,Rio de Janeiro,80000,adult
Karen,4,Cairo,185000,young
Robert,92,Cape Town,130000,senior
Elizabeth,39,Paris,180000,adult
Christopher,24,Cape Town,30000,adult
Jennifer,36,Sydney,105000,adult
Sarah,31,Cairo,110000,adult
Jennifer,74,Sydney,100000,senior
Linda,84,Moscow,30000,senior
Patricia,75,Toronto,145000,senior
Sarah,80,Mumbai,155000,senior
William,47,Tokyo,150000,adult
Michael,69,Cairo,115000,senior
Elizabeth,98,Paris,85000,senior
Susan,1,Paris,120000,young
Jessica,19,New York,40000,adult
Jessica,76,Toronto,160000,senior
Linda,9,New York,85000,young
Karen,22,Paris,30000,adult
Sarah,13,Paris,175000,young
Jessica,87,Paris,40000,senior
Christopher,41,Tokyo,110000,adult
Robert,56,Cape Town,60000,adult
Michael,27,Mumbai,60000,adult
Karen,39,New York,190000,adult
Karen,62,Moscow,140000,adult
Barbara,92,Cairo,65000,senior
John,68,Tokyo,80000,senior
Michael,87,Tokyo,20000,senior
Richard,5,Sydney,90000,young
Jennifer,42,Paris,130000,adult
Jennifer,50,Toronto,160000,adult
James,64,Tokyo,100000,adult
Karen,34,Rio de Janeiro,135000,adult
Mary,61,Cairo,60000,adult
Robert,41,Cairo,110000,adult
Elizabeth,11,Moscow,170000,young
Sarah,19,New York,40000,adult
Jessica,89,Paris,185000,senior
Joseph,33,Moscow,115000,adult
Karen,74,Toronto,30000,senior
Patricia,36,Rio de Janeiro,30000,adult
Mary,66,Toronto,30000,senior
Linda,22,Paris,185000,adult
Sarah,51,Rio de Janeiro,30000,adult
Robert,25,Toronto,75000,adult
Sarah,43,Mumbai,140000,adult
Barbara,49,Rio de Janeiro,20000,adult
John,99,New York,95000,senior
Elizabeth,48,Moscow,130000,adult
Michael,1,Cape Town,195000,young
Elizabeth,62,Sydney,185000,adult
William,28,Tokyo,80000,adult
William,53,Tokyo,200000,adult
Christopher,44,Paris,55000,adult
Sarah,59,Rio de Janeiro,180000,adult
Susan,12,Cairo,95000,young
Barbara,21,Mumbai,125000,adult
Robert,77,Cape Town,70000,senior
Susan,90,Cairo,185000,senior
Linda,78,Moscow,120000,senior
Barbara,14,New York,140000,young
Patricia,92,Cairo,105000,senior
Christopher,35,Toronto,70000,adult
Susan,84,Tokyo,115000,senior
James,82,Sydney,20000,senior
William,70,Cairo,75000,senior
Robert,27,Rio de Janeiro,55000,adult
Robert,40,Tokyo,95000,adult
James,42,Paris,180000,adult
Joseph,76,Mumbai,90000,senior
Barbara,22,Mumbai,170000,adult
Barbara,47,Moscow,195000,adult
James,15,Paris,90000,young
Karen,29,Moscow,200000,adult
Mary,92,Mumbai,60000,senior
Richard,44,Cape Town,135000,adult
Joseph,40,Cairo,60000,adult
Mary,11,Moscow,55000,young
Robert,53,New York,175000,adult
Susan,27,Tokyo,115000,adult
Thomas,84,Moscow,200000,senior
Patricia,66,Toronto,115000,senior
Richard,94,Tokyo,55000,senior
Robert,83,Moscow,155000,senior
Thomas,68,Toronto,105000,senior
Thomas,85,Moscow,160000,senior
Michael,5,Toronto,50000,young
Michael,20,Toronto,135000,adult
Robert,83,Tokyo,55000,senior
William,46,Toronto,175000,adult
Jessica,22,Moscow,140000,adult
James,19,Cairo,50000,adult
David,75,Sydney,140000,senior
Elizabeth,27,Toronto,20000,adult
Jessica,9,Cape Town,145000,young
Richard,29,Toronto,100000,adult
Thomas,80,Cairo,140000,senior
Barbara,41,Mumbai,145000,adult
Christopher,85,Mumbai,85000,senior
Mary,79,Paris,110000,senior
Karen,8,Sydney,125000,young
Joseph,11,Cairo,105000,young
Richard,28,Mumbai,35000,adult
David,16,Paris,55000,young
Patricia,48,Moscow,180000,adult
David,20,Paris,30000,adult
Barbara,69,Toronto,140000,senior
John,37,Toronto,180000,adult
Jessica,24,Cape Town,135000,adult
Michael,15,Rio de Janeiro,80000,young
Thomas,8,Sydney,40000,young
John,84,Cairo,125000,senior
Mary,88,Rio de Janeiro,150000,senior
Sarah,94,Toronto,85000,senior
Joseph,25,Rio de Janeiro,150000,adult
William,46,Mumbai,190000,adult
Jessica,74,Moscow,180000,senior
William,7,New York,115000,young
Linda,32,New York,195000,adult
Elizabeth,43,New York,95000,adult
Patricia,3,Paris,35000,young
Jennifer,9,Moscow,120000,young
Jennifer,91,Toronto,115000,senior
Christopher,64,Sydney,150000,adult
Elizabeth,99,Paris,70000,senior
Susan,32,Rio de Janeiro,120000,adult
Elizabeth,38,Moscow,30000,adult
Elizabeth,16,Paris,195000,young
Thomas,50,New York,25000,adult
Patricia,9,Sydney,100000,young
Robert,35,Paris,160000,adult
Robert,5,Moscow,190000,young
Jessica,6,Paris,95000,young
Linda,7,Tokyo,150000,young
Jennifer,78,Cape Town,55000,senior
William,76,Paris,70000,senior
Jennifer,68,Rio de Janeiro,105000,senior
Susan,20,Mumbai,190000,adult
Michael,33,Paris,130000,adult
Linda,35,Toronto,145000,adult
Barbara,7,Toronto,90000,young
Patricia,68,Tokyo,140000,senior
William,95,Tokyo,195000,senior
Sarah,67,Sydney,85000,senior
Christopher,93,Cairo,55000,senior
Christopher,45,New York,160000,adult
Michael,88,Cairo,65000,senior
Sarah,5,Tokyo,135000,young
Linda,13,Cape Town,130000,young
Jessica,47,Paris,135000,adult
Michael,15,New York,25000,young
Barbara,53,Cairo,125000,adult
Michael,78,Toronto,55000,senior
David,31,Moscow,85000,adult
Patricia,53,New York,60000,adult
James,7,Rio de Janeiro,60000,young
Richard,46,Rio de Janeiro,90000,adult
Susan,47,Mumbai,145000,adult
Linda,20,New York,150000,adult
David,21,Toronto,25000,adult
William,48,Cairo,135000,adult
Christopher,92,Rio de Janeiro,110000,senior
William,56,Paris,200000,adult
Richard,43,Tokyo,90000,adult
Susan,68,Paris,55000,senior
John,56,Cape Town,165000,adult
Patricia,18,Moscow,160000,young
Thomas,14,Cairo,160000,young
Barbara,38,New York,45000,adult
Michael,2,Paris,75000,young
Karen,96,Rio de Janeiro,185000,senior
Thomas,8,Cape Town,80000,young
Thomas,83,Cape Town,135000,senior
Susan,26,New York,90000,adult
Christopher,58,Tokyo,50000,adult
Jennifer,30,Mumbai,85000,adult
William,16,Tokyo,100000,young
Barbara,16,Sydney,170000,young
Mary,74,Tokyo,180000,senior
Linda,84,Cairo,75000,senior
Jennifer,10,Cairo,45000,young
Jessica,97,Cairo,25000,senior
Christopher,95,Sydney,35000,senior
Barbara,88,Moscow,135000,senior
Susan,33,Tokyo,185000,adult
Joseph,89,Rio de Janeiro,165000,senior
Susan,88,Paris,185000,senior
Karen,48,Cairo,110000,adult
Linda,4,Moscow,110000,young
Linda,97,Moscow,60000,senior
John,84,Moscow,25000,senior
Robert,19,Tokyo,165000,adult
Patricia,35,New York,85000,adult
Thomas,73,Toronto,80000,senior
David,33,Toronto,200000,adult
Elizabeth,64,Paris,170000,adult
Patricia,84,Moscow,60000,senior
John,7,Cairo,125000,young
Mary,58,Toronto,50000,adult
Christopher,59,Mumbai,50000,adult
Karen,75,Rio de Janeiro,100000,senior
Christopher,93,Mumbai,100000,senior
Jessica,53,Toronto,70000,adult
James,21,Cape Town,30000,adult
Karen,13,Moscow,125000,young
William,3,Tokyo,170000,young
William,41,Toronto,130000,adult
Mary,96,Mumbai,135000,senior
James,77,Tokyo,30000,senior
Mary,39,Tokyo,50000,adult
James,77,Cairo,175000,senior
Patricia,53,Rio de Janeiro,35000,adult
John,82,Paris,35000,senior
Elizabeth,63,Sydney,105000,adult
Jessica,50,Mumbai,30000,adult
James,23,New York,155000,adult
Elizabeth,8,Toronto,90000,young
John,90,Paris,20000,senior
Patricia,85,Paris,190000,senior
Karen,58,Tokyo,105000,adult
Sarah,43,Rio de Janeiro,100000,adult
Jennifer,37,Paris,160000,adult
Robert,15,Tokyo,175000,young
Patricia,46,Cairo,45000,adult
Elizabeth,33,Tokyo,140000,adult
Richard,67,Paris,135000,senior
Patricia,89,Cairo,145000,senior
Elizabeth,13,New York,25000,young
Thomas,15,Toronto,190000,young
Robert,63,Mumbai,75000,adult
Robert,52,Cape Town,110000,adult
Richard,39,Tokyo,95000,adult
Karen,69,Moscow,25000,senior
Sarah,88,Moscow,190000,senior
David,56,Cape Town,75000,adult
Michael,39,Moscow,135000,adult
Jennifer,24,Rio de Janeiro,50000,adult
Jennifer,42,Cape Town,130000,adult
Karen,81,Sydney,195000,senior
Jennifer,45,Toronto,95000,adult
Robert,9,Cairo,35000,young
William,62,Moscow,110000,adult
David,60,Cairo,175000,adult
Michael,85,Moscow,115000,senior
Barbara,28,Rio de Janeiro,90000,adult
Richard,4,Toronto,55000,young
Jennifer,57,New York,110000,adult
James,83,Cairo,185000,senior
Jessica,57,New York,80000,adult
John,86,Tokyo,185000,senior
Karen,81,Toronto,150000,senior
Michael,3,Cape Town,170000,young
Thomas,72,Mumbai,45000,senior
Joseph,5,Mumbai,195000,young
Jennifer,9,Tokyo,35000,young
Mary,48,Cairo,175000,adult
Jennifer,70,Sydney,80000,senior
Richard,4,Cape Town,45000,young
Patricia,62,Cairo,150000,adult
James,68,Tokyo,150000,senior
Sarah,40,Paris,125000,adult
Thomas,93,Cairo,190000,senior
Mary,71,Sydney,140000,senior
Patricia,17,Mumbai,100000,young
Richard,22,Paris,145000,adult
Thomas,46,Mumbai,140000,adult
James,96,Sydney,170000,senior
Richard,4,Rio de Janeiro,140000,young
Christopher,87,Mumbai,60000,senior
David,17,Cairo,160000,young
Linda,74,Sydney,105000,senior
Elizabeth,94,Mumbai,60000,senior
James,11,Cape Town,35000,young
Barbara,8,Toronto,95000,young
Karen,53,Tokyo,20000,adult
Elizabeth,80,Tokyo,35000,senior
Sarah,40,Mumbai,60000,adult
Karen,23,Sydney,55000,adult
Robert,21,Rio de Janeiro,80000,adult
Jennifer,24,Cape Town,180000,adult
Linda,28,Cape Town,195000,adult
Jessica,44,Moscow,165000,adult
Joseph,63,Cape Town,145000,adult
Jessica,20,Rio de Janeiro,135000,adult
James,88,Moscow,40000,senior
Joseph,46,Cape Town,75000,adult
Richard,49,Paris,125000,adult
Elizabeth,81,Rio de Janeiro,50000,senior
Linda,6,Moscow,145000,young
James,73,Paris,155000,senior
Patricia,97,Sydney,20000,senior
Thomas,94,Paris,70000,senior
Susan,71,Toronto,100000,senior
Robert,47,Moscow,130000,adult
Jennifer,39,Tokyo,155000,adult
John,42,Cairo,20000,adult
Jennifer,27,Rio de Janeiro,165000,adult
Mary,73,Cairo,70000,senior
Linda,13,Tokyo,190000,young
Sarah,94,Rio de Janeiro,50000,senior
Joseph,77,Cairo,85000,senior
Barbara,50,Tokyo,35000,adult
Karen,60,New York,180000,adult
David,81,Sydney,100000,senior
Sarah,2,Moscow,65000,young
Joseph,22,New York,40000,adult
Barbara,48,New York,160000,adult
Patricia,95,Cape Town,70000,senior
Mary,97,Paris,30000,senior
Joseph,28,Toronto,150000,adult
Thomas,20,Paris,160000,adult
Michael,31,Rio de Janeiro,60000,adult
Robert,10,Toronto,65000,young
William,11,Moscow,30000,young
Jennifer,24,Paris,155000,adult
David,21,New York,185000,adult
Karen,90,Toronto,95000,senior
Jessica,45,Cape Town,50000,adult
Barbara,64,Cape Town,85000,adult
Linda,6,Toronto,80000,young
Richard,95,Paris,75000,senior
Christopher,62,Rio de Janeiro,85000,adult
Thomas,95,Tokyo,195000,senior
Sarah,37,Mumbai,30000,adult
Sarah,67,Cairo,85000,senior
Mary,23,Paris,40000,adult
Barbara,48,Toronto,130000,adult
Barbara,41,New York,85000,adult
Barbara,44,Rio de Janeiro,90000,adult
Jessica,42,Toronto,140000,adult
Jennifer,94,Tokyo,145000,senior
Karen,32,Moscow,125000,adult
Joseph,38,Sydney,75000,adult
Elizabeth,32,Tokyo,135000,adult
James,41,Toronto,150000,adult
Christopher,71,Cape Town,25000,senior
Mary,29,Toronto,80000,adult
Linda,72,Rio de Janeiro,185000,senior
John,37,Toronto,115000,adult
Michael,57,Rio de Janeiro,95000,adult
Mary,56,Cape Town,40000,adult
Richard,29,New York,80000,adult
Jennifer,52,Moscow,170000,adult
Karen,84,New York,150000,senior
Sarah,60,Toronto,165000,adult
Linda,72,Rio de Janeiro,130000,senior
William,1,Rio de Janeiro,175000,young
Linda,49,New York,185000,adult
Mary,66,Mumbai,165000,senior
Jessica,52,New York,35000,adult
Mary,24,Cape Town,70000,adult
Jessica,47,Toronto,85000,adult
Karen,29,Mumbai,190000,adult
Christopher,77,Mumbai,115000,senior
Thomas,44,Toronto,110000,adult
Michael,40,Cape Town,75000,adult
John,59,Toronto,190000,adult
David,78,Moscow,170000,senior
William,62,Paris,195000,adult
John,12,Cape Town,115000,young
Elizabeth,75,Rio de Janeiro,35000,senior
James,59,Mumbai,110000,adult
Thomas,50,Rio de Janeiro,145000,adult
William,68,Cairo,85000,senior
Richard,28,Cairo,200000,adult
William,11,Cairo,170000,young
Richard,47,Paris,190000,adult
Elizabeth,49,Mumbai,200000,adult
John,92,Tokyo,80000,senior
Barbara,63,Toronto,155000,adult
Linda,67,Tokyo,145000,senior
John,38,Paris,55000,adult
Richard,18,New York,85000,young
Thomas,79,Toronto,155000,senior
Susan,38,Cape Town,165000,adult
Richard,92,New York,150000,senior
Mary,39,Sydney,50000,adult
Elizabeth,87,Moscow,80000,senior
William,11,Moscow,25000,young
Elizabeth,41,Rio de Janeiro,140000,adult
Mary,27,Cairo,85000,adult
Jennifer,21,Tokyo,70000,adult
Jessica,34,Cape Town,140000,adult
Jennifer,24,Toronto,140000,adult
Richard,32,Toronto,170000,adult
David,77,Moscow,70000,senior
Elizabeth,26,Tokyo,185000,adult
Jessica,70,New York,125000,senior
Sarah,83,New York,160000,senior
Elizabeth,36,Cairo,185000,adult
Susan,68,Paris,60000,senior
Richard,17,Rio de Janeiro,125000,young
James,53,Cairo,75000,adult
Linda,58,Cairo,200000,adult
Susan,43,Paris,40000,adult
Mary,57,Tokyo,195000,adult
Richard,97,Toronto,115000,senior
Thomas,74,Cairo,95000,senior
Sarah,45,Tokyo,165000,adult
William,68,Mumbai,110000,senior
Joseph,68,Sydney,70000,senior
Joseph,58,Rio de Janeiro,70000,adult
Christopher,18,Moscow,130000,young
Linda,16,Sydney,170000,young
Elizabeth,61,Paris,105000,adult
Elizabeth,55,Rio de Janeiro,130000,adult
Mary,69,Toronto,145000,senior
Jessica,16,Cape Town,120000,young
Mary,36,Toronto,100000,adult
Barbara,45,Moscow,150000,adult
James,15,Toronto,125000,young
David,67,Sydney,50000,senior
Mary,43,Tokyo,115000,adult
Richard,38,Sydney,165000,adult
Barbara,2,Cairo,95000,young
Richard,24,Tokyo,40000,adult
Jennifer,19,Sydney,110000,adult
Joseph,55,Moscow,140000,adult
Karen,83,Paris,90000,senior
Patricia,28,Toronto,25000,adult
Patricia,72,Sydney,105000,senior
Christopher,90,Paris,180000,senior
Michael,91,Tokyo,140000,senior
Patricia,14,Mumbai,125000,young
David,19,Cape Town,90000,adult
Sarah,21,Tokyo,80000,adult
Elizabeth,83,Cairo,35000,senior
David,30,Rio de Janeiro,35000,adult
Linda,21,Moscow,75000,adult
Patricia,76,Moscow,25000,senior
Jessica,72,Tokyo,85000,senior
Richard,87,Toronto,135000,senior
Barbara,84,Sydney,165000,senior
Christopher,88,Mumbai,135000,senior
Barbara,64,Mumbai,150000,adult
Barbara,29,Rio de Janeiro,50000,adult
Jessica,2,New York,150000,young
Susan,81,Toronto,100000,senior
Susan,45,Mumbai,130000,adult
John,84,Moscow,80000,senior
John,99,Rio de Janeiro,30000,senior
James,38,Paris,135000,adult
Sarah,37,Moscow,110000,adult
Barbara,80,Sydney,120000,senior
John,96,New York,190000,senior
Jennifer,93,Cairo,125000,senior
James,71,Tokyo,135000,senior
James,80,Cape Town,130000,senior
William,82,Paris,120000,senior
David,26,New York,125000,adult
James,83,Sydney,85000,senior
Elizabeth,29,Moscow,75000,adult
Robert,20,Cape Town,30000,adult
Jessica,89,Cape Town,90000,senior
Barbara,76,Rio de Janeiro,65000,senior
Karen,88,Cairo,30000,senior
Michael,89,Tokyo,45000,senior
John,55,Sydney,155000,adult
Christopher,56,Moscow,120000,adult
Elizabeth,76,Mumbai,200000,senior
Mary,77,Toronto,145000,senior
Linda,23,Sydney,100000,adult
Michael,53,Rio de Janeiro,140000,adult
Barbara,22,New York,195000,adult
Joseph,35,Mumbai,155000,adult
David,26,Rio de Janeiro,160000,adult
Jennifer,49,Sydney,130000,adult
Michael,75,New York,145000,senior
Jennifer,84,Moscow,160000,senior
Elizabeth,29,Cairo,200000,adult
Patricia,85,New York,40000,senior
William,20,Cairo,75000,adult
John,90,Paris,60000,senior
Christopher,52,Mumbai,25000,adult
Sarah,48,Sydney,110000,adult
Elizabeth,73,Cape Town,175000,senior
Mary,29,Paris,130000,adult
Barbara,8,Cape Town,50000,young
Robert,25,Cape Town,90000,adult
Jessica,2,Paris,60000,young
Barbara,20,Rio de Janeiro,115000,adult
Barbara,54,Cape Town,45000,adult
Robert,53,Paris,160000,adult
John,70,Toronto,155000,senior
Joseph,8,Rio de Janeiro,170000,young
Barbara,99,Tokyo,120000,senior
Elizabeth,81,Rio de Janeiro,110000,senior
Susan,46,Cairo,145000,adult
James,37,Tokyo,165000,adult
Thomas,65,Tokyo,185000,adult
John,97,Moscow,175000,senior
Christopher,22,Sydney,110000,adult
Christopher,69,Cape Town,200000,senior
Robert,70,Sydney,165000,senior
Mary,7,Tokyo,150000,young
John,51,Cairo,120000,adult
Christopher,86,Paris,70000,senior
Susan,42,New York,200000,adult
Karen,15,Rio de Janeiro,70000,young
Mary,69,Tokyo,40000,senior
Robert,89,Mumbai,80000,senior
David,90,Toronto,85000,senior
Barbara,63,Tokyo,70000,adult
Christopher,2,Toronto,100000,young
Susan,78,Cairo,195000,senior
Thomas,48,Moscow,70000,adult
John,42,Tokyo,65000,adult
Jennifer,67,Cairo,150000,senior
Karen,7,Sydney,85000,young
David,11,Cape Town,170000,young
Karen,11,Moscow,140000,young
Robert,24,Sydney,170000,adult
Elizabeth,66,Paris,140000,senior
John,7,Tokyo,20000,young
David,76,Moscow,25000,senior
Patricia,96,Moscow,170000,senior
Michael,43,Mumbai,60000,adult
David,61,Mumbai,35000,adult
Karen,77,Sydney,40000,senior
Mary,32,Cape Town,125000,adult
Patricia,85,Rio de Janeiro,140000,senior
Mary,17,Rio de Janeiro,175000,young
David,28,Cairo,20000,adult
Linda,66,Rio de Janeiro,110000,senior
Christopher,64,Moscow,90000,adult
Robert,65,Cape Town,55000,adult
Jessica,21,Tokyo,120000,adult
Susan,90,Moscow,85000,senior
Christopher,39,Moscow,35000,adult
James,91,Mumbai,200000,senior
Patricia,80,Tokyo,120000,senior
Jessica,47,Sydney,80000,adult
Joseph,93,Cape Town,145000,senior
Barbara,51,Paris,105000,adult
Linda,57,Paris,55000,adult
Sarah,2,Tokyo,170000,young
Sarah,90,Toronto,180000,senior
Thomas,6,Cape Town,40000,young
Richard,67,Paris,170000,senior
John,1,Tokyo,95000,young
James,60,Cape Town,185000,adult
Elizabeth,31,Paris,110000,adult
James,56,Sydney,115000,adult
Mary,10,Rio de Janeiro,155000,young
Richard,61,Toronto,180000,adult
David,20,New York,195000,adult
Linda,28,Sydney,95000,adult
Linda,68,New York,30000,senior
Barbara,6,Sydney,170000,young
Mary,65,Paris,75000,adult
Elizabeth,54,Toronto,165000,adult
Susan,85,Mumbai,120000,senior
Richard,61,Mumbai,80000,adult
Thomas,22,Mumbai,85000,adult
Joseph,72,Paris,115000,senior
David,25,Moscow,145000,adult
Christopher,87,Mumbai,35000,senior
William,69,Toronto,150000,senior
Linda,4,Sydney,65000,young
Jessica,23,Mumbai,45000,adult
Michael,70,Moscow,135000,senior
Patricia,12,Paris,30000,young
Joseph,44,Cairo,115000,adult
Sarah,85,Cairo,165000,senior
Elizabeth,1,Rio de Janeiro,55000,young
Linda,71,Cape Town,115000,senior
Jessica,49,Cape Town,55000,adult
John,25,Cape Town,95000,adult
Jennifer,9,Cairo,140000,young
Jennifer,63,Sydney,55000,adult
Karen,64,Sydney,25000,adult
James,45,Moscow,115000,adult
Mary,74,Cape Town,50000,senior
Elizabeth,86,Paris,35000,senior
Barbara,62,Paris,35000,adult
Thomas,9,New York,145000,young
Thomas,23,Rio de Janeiro,140000,adult
David,18,New York,25000,young
Richard,17,Sydney,180000,young
Michael,80,Rio de Janeiro,95000,senior
Jessica,79,Mumbai,125000,senior
William,7,Paris,55000,young
